id_local;id_distrito_local;id_tipo_licencia;fecha_dec_lic;superficie_to;id_fecha;id_ubicacion
150001063;15;1;2016-10-23;168.0;1018;1116
270331369;5;2;2007-03-23;2092.0;1450;1117
270331369;5;4;2010-11-03;2092.0;409;1117
270331369;5;4;2016-04-29;2092.0;173;1117
270331369;5;4;2018-06-25;2092.0;328;1117
270331369;5;1;2019-02-25;2092.0;931;1117
270331369;5;1;2020-03-02;2092.0;1451;1117
280051316;12;4;2017-07-05;508.0;433;1118
270352722;4;3;2003-05-20;542.0;1452;1119
270352722;4;4;2012-10-24;542.0;1453;1119
270352722;4;2;1900-01-01;542.0;7;1119
270352722;4;4;2014-08-29;542.0;1454;1119
180000177;18;2;2014-01-24;684.0;1455;1120
270542639;18;2;2011-05-13;684.0;505;1121
270542639;18;4;2018-03-07;684.0;127;1121
180000236;18;2;2009-03-24;684.0;1456;1122
180000236;18;4;2018-05-17;684.0;355;1122
270185003;18;4;2011-03-21;684.0;1457;1123
270185003;18;4;2017-06-06;684.0;204;1123
270185003;18;4;2017-06-13;684.0;38;1123
270538377;3;2;2011-03-22;1424.0;1458;1124
270538377;3;4;2016-08-26;1424.0;1459;1124
30000531;3;3;2007-04-12;1424.0;1460;1125
30000531;3;4;2013-01-17;1424.0;1026;1125
30000531;3;4;1900-01-01;1424.0;7;1125
270193581;2;4;2015-01-13;746.0;1183;1126
270193581;2;4;2016-03-11;746.0;1289;1126
270193581;2;4;2017-09-28;746.0;349;1126
270250131;18;2;2008-10-02;684.0;1253;1127
270250131;18;4;2019-06-10;684.0;549;1127
180000266;18;3;2003-02-11;684.0;1461;1128
180000266;18;4;2017-07-19;684.0;1400;1128
180000344;18;4;2017-06-30;684.0;10;1129
180001049;18;4;2014-05-09;684.0;1431;1130
180001049;18;4;2015-11-17;684.0;766;1130
270300487;18;4;2018-11-07;684.0;288;1131
270300487;18;4;2018-12-07;684.0;137;1131
270300487;18;4;2019-04-23;684.0;718;1131
270434863;18;4;2011-03-18;684.0;139;1132
270434863;18;4;2017-09-06;684.0;342;1132
270495093;12;4;2006-01-16;508.0;1462;1133
270530811;18;2;2011-07-29;684.0;1463;1134
270530811;18;4;2011-08-22;684.0;1464;1134
270530811;18;2;2013-09-02;684.0;1465;1134
180000951;18;2;2010-06-16;684.0;1466;1135
180000951;18;2;1900-01-01;684.0;7;1135
270405092;18;2;2009-08-31;684.0;1467;1136
270322620;4;2;2002-06-14;542.0;1468;1137
270322620;4;4;2014-03-20;542.0;1132;1137
270226126;1;2;2011-02-21;6265.0;1469;1138
280011526;1;4;2015-03-06;6265.0;302;1139
280011526;1;4;2015-03-23;6265.0;1470;1139
270367780;1;4;2019-01-09;6265.0;1471;1140
280011560;1;4;2015-01-08;6265.0;1472;1141
270478344;1;1;2018-09-03;6265.0;1211;1142
270537179;1;2;2014-01-21;6265.0;1473;1143
270537179;1;3;2014-03-29;6265.0;477;1143
270537179;1;4;2017-06-30;6265.0;10;1143
270537179;1;4;2017-04-19;6265.0;1262;1143
270537179;1;4;2017-07-04;6265.0;178;1143
270541595;1;2;2006-09-18;6265.0;1474;1144
270541595;1;4;2013-05-17;6265.0;1475;1144
270541595;1;4;2014-05-14;6265.0;1476;1144
270541595;1;1;2021-03-31;6265.0;1477;1144
270169321;15;4;2018-03-07;168.0;127;1145
270169321;15;4;2018-11-08;168.0;97;1145
270540726;15;2;2013-10-31;168.0;1478;1146
270169926;15;2;1900-01-01;168.0;7;1147
270169926;15;1;2015-02-05;168.0;1479;1147
270169926;15;1;2018-02-16;168.0;1480;1147
270169926;15;1;2019-12-18;168.0;1481;1147
270328236;15;4;2018-06-25;168.0;328;1148
270533031;15;0;1900-01-01;168.0;7;1149
270533031;15;4;2018-05-10;168.0;140;1149
270527064;15;0;1900-01-01;168.0;7;1150
280072564;15;0;1900-01-01;168.0;7;1151
280072564;15;4;2019-05-29;168.0;640;1151
280072564;15;4;2019-10-16;168.0;1482;1151
270478412;15;0;1900-01-01;168.0;7;1152
270173096;15;4;2017-04-27;168.0;904;1153
270173096;15;4;2017-07-03;168.0;680;1153
270173096;15;4;2017-09-22;168.0;1083;1153
280072453;15;4;2012-02-21;168.0;337;1154
280072453;15;4;2015-03-25;168.0;1276;1154
280072453;15;4;2017-08-10;168.0;42;1154
280072453;15;4;2017-11-24;168.0;1483;1154
270169079;15;0;1900-01-01;168.0;7;1155
270169079;15;4;2013-07-09;168.0;469;1155
280071610;15;2;2014-01-31;168.0;1484;1156
280071610;15;4;2017-10-18;168.0;1485;1156
270169104;15;4;2014-07-01;168.0;539;1157
270169104;15;4;2016-06-08;168.0;1371;1157
270169104;15;4;2017-05-03;168.0;492;1157
270169104;15;4;2019-05-08;168.0;911;1157
270211778;15;0;1900-01-01;168.0;7;1158
270211778;15;4;2012-11-20;168.0;1486;1158
270211778;15;4;2014-02-26;168.0;882;1158
270211778;15;4;2015-04-01;168.0;1036;1158
270211778;15;4;2017-10-10;168.0;195;1158
270211778;15;4;2017-10-10;168.0;195;1158
270211778;15;4;2018-11-19;168.0;323;1158
270414502;15;0;1900-01-01;168.0;7;1159
270172338;15;4;2017-01-31;168.0;780;1160
270172338;15;4;2017-06-15;168.0;465;1160
270172338;15;4;2018-11-26;168.0;67;1160
270173095;15;4;2016-02-01;168.0;1487;1161
270173093;15;0;1900-01-01;168.0;7;1162
270173093;15;1;2015-02-27;168.0;1488;1162
270173093;15;1;2017-06-08;168.0;934;1162
280020898;3;1;2013-09-20;1424.0;121;1163
280020898;3;2;2014-11-05;1424.0;604;1163
280020898;3;1;2014-06-18;1424.0;1055;1163
280020898;3;4;2017-06-09;1424.0;746;1163
280020898;3;4;2017-06-12;1424.0;1489;1163
270226785;3;4;2019-05-30;1424.0;59;1164
270064783;3;4;2014-03-21;1424.0;603;1165
270282330;3;4;2014-04-16;1424.0;690;1166
270457083;19;3;2005-06-08;0.0;1490;1167
280047253;8;4;2010-03-05;1777.0;1491;1168
280047253;8;4;2012-01-24;1777.0;1492;1168
280043445;10;4;2009-02-20;1476.0;1493;1169
280043445;10;4;2014-07-11;1476.0;131;1169
280043445;10;4;2019-11-20;1476.0;1494;1169
30001361;3;2;2010-04-26;1424.0;1495;1170
30001361;3;2;1900-01-01;1424.0;7;1170
30001361;3;2;2019-08-02;1424.0;1496;1170
30001361;3;3;2020-02-16;1424.0;1059;1170
270062995;3;4;2011-12-02;1424.0;216;1171
270062995;3;4;2016-02-10;1424.0;1366;1171
270315556;3;3;2001-04-17;1424.0;1497;1172
270475000;3;3;2003-04-22;1424.0;1498;1173
270282419;15;0;1900-01-01;168.0;7;1174
270282419;15;1;2015-04-30;168.0;1308;1174
285044039;15;2;2016-04-18;168.0;358;1175
285044039;15;4;2017-02-27;168.0;1499;1175
280071930;15;0;1900-01-01;168.0;7;1176
270350834;15;4;2012-01-17;168.0;1500;1177
270350834;15;4;2017-09-06;168.0;342;1177
270369378;15;1;2017-11-02;168.0;1501;1178
270174329;15;0;1900-01-01;168.0;7;1179
270174329;15;1;2018-03-14;168.0;1502;1179
270539437;15;4;2018-06-11;168.0;117;1180
270322983;2;2;2004-05-21;746.0;1503;1181
270322983;2;4;2014-05-23;746.0;316;1181
270322983;2;1;2016-02-03;746.0;620;1181
10002063;1;2;2004-10-04;6265.0;1070;1182
10002063;1;4;2014-03-12;6265.0;554;1182
10002063;1;2;2017-05-07;6265.0;1504;1182
10002063;1;3;2017-11-13;6265.0;405;1182
270221528;8;2;2013-04-23;1777.0;698;1183
270334585;3;1;2015-05-14;1424.0;1505;1184
30000493;3;3;2002-08-02;1424.0;1115;1185
30001300;3;3;2002-12-23;1424.0;1506;1186
30000865;3;3;2008-02-20;1424.0;1507;1187
30000865;3;4;2015-01-08;1424.0;1472;1187
30000865;3;4;2016-02-04;1424.0;1508;1187
30000865;3;1;2018-01-11;1424.0;497;1187
30000865;3;4;2016-10-21;1424.0;830;1187
30000865;3;4;2019-07-18;1424.0;1509;1187
280020919;3;4;2018-06-19;1424.0;221;1188
270063018;3;1;2015-07-16;1424.0;1510;1189
270063018;3;4;2018-10-26;1424.0;159;1189
270536657;18;2;2011-03-22;684.0;1458;1190
270536657;18;2;2013-03-08;684.0;1427;1190
270536657;18;4;2014-04-01;684.0;1511;1190
270536657;18;4;2014-11-04;684.0;1512;1190
270536657;18;1;2015-09-07;684.0;1513;1190
270536657;18;4;2016-01-13;684.0;590;1190
270034144;10;1;2015-07-02;1476.0;721;1191
270379026;4;2;2014-09-18;542.0;105;1192
40002040;4;3;2004-10-27;542.0;1514;1193
40002040;4;4;2014-04-07;542.0;613;1193
40002040;4;1;2017-01-03;542.0;1017;1193
40002040;4;1;2017-07-14;542.0;593;1193
40002040;4;4;2017-10-31;542.0;1166;1193
40002040;4;2;2021-01-12;542.0;966;1193
40002040;4;3;2021-02-25;542.0;1322;1193
270525368;1;2;2010-08-13;6265.0;1515;1194
270525368;1;4;2012-01-13;6265.0;57;1194
270525368;1;1;2018-02-17;6265.0;1516;1194
270525368;1;1;2019-03-06;6265.0;1378;1194
270525368;1;1;2021-02-04;6265.0;1517;1194
270184649;18;2;2004-11-12;684.0;1518;1195
270533198;18;2;2011-01-03;684.0;391;1196
270184330;18;4;2018-03-26;684.0;27;1197
180000498;18;2;2007-09-04;684.0;1519;1198
270524402;6;2;2010-09-10;2440.0;1520;1199
270442965;1;2;2011-02-04;6265.0;1521;1200
270442965;1;4;2012-05-14;6265.0;1522;1200
270442965;1;1;2017-11-13;6265.0;405;1200
270442965;1;2;2018-11-18;6265.0;1156;1200
270442965;1;3;2021-02-22;6265.0;344;1200
210000223;21;2;2012-05-25;463.0;1523;1201
210000223;21;4;2014-04-07;463.0;613;1201
210000223;21;4;2015-06-23;463.0;376;1201
210000223;21;4;2017-08-09;463.0;919;1201
280007460;1;4;2010-08-30;6265.0;687;1202
280007460;1;4;2014-05-21;6265.0;668;1202
280007460;1;1;2015-10-23;6265.0;969;1202
280007460;1;4;2015-12-21;6265.0;752;1202
280007460;1;4;2016-01-27;6265.0;1080;1202
280007460;1;4;2018-09-13;6265.0;1524;1202
280008896;1;4;2009-11-04;6265.0;701;1203
280008896;1;4;2015-12-23;6265.0;1525;1203
270202582;1;4;2009-06-25;6265.0;1324;1204
280011727;1;2;2015-02-19;6265.0;948;1205
270381187;1;2;1900-01-01;6265.0;7;1206
280011563;1;2;2002-08-08;6265.0;1526;1207
280011563;1;1;2018-03-23;6265.0;1527;1207
280011563;1;4;2017-06-30;6265.0;10;1207
270047881;1;2;2010-12-28;6265.0;1528;1208
270231662;1;1;2017-05-26;6265.0;514;1209
270232790;1;2;1900-01-01;6265.0;7;1210
270232790;1;4;2011-05-12;6265.0;1073;1210
10002848;1;2;2010-05-20;6265.0;916;1211
10002848;1;2;2013-04-24;6265.0;476;1211
10002848;1;2;1900-01-01;6265.0;7;1211
10002848;1;1;2014-11-04;6265.0;1512;1211
10002848;1;1;2015-07-29;6265.0;1529;1211
10002848;1;1;2015-12-29;6265.0;1174;1211
10002848;1;2;2017-04-07;6265.0;1013;1211
10002848;1;2;2018-01-02;6265.0;1530;1211
10002848;1;3;2018-10-19;6265.0;1179;1211
150001164;15;0;1900-01-01;168.0;7;1212
150001164;15;4;2016-01-11;168.0;1531;1212
150001164;15;4;2016-02-11;168.0;90;1212
150002692;15;0;1900-01-01;168.0;7;1213
150002692;15;4;2013-04-18;168.0;1532;1213
270166791;15;4;2010-06-04;168.0;1533;1214
270166791;15;0;1900-01-01;168.0;7;1214
270166791;15;4;2016-04-15;168.0;1534;1214
285043817;15;4;2012-05-04;168.0;1307;1215
270166808;15;0;1900-01-01;168.0;7;1216
270166808;15;4;2018-04-04;168.0;428;1216
270166808;15;4;2019-05-23;168.0;1085;1216
285003924;1;1;2016-06-22;6265.0;1535;1217
285003924;1;4;2017-09-06;6265.0;342;1217
10002179;1;4;2012-03-05;6265.0;151;1218
10002179;1;4;2015-01-19;6265.0;961;1218
10002179;1;4;2018-10-16;6265.0;1536;1218
10000071;1;1;2019-09-15;6265.0;1537;1219
10001293;1;4;2008-12-26;6265.0;1538;1220
10002469;1;1;2019-07-15;6265.0;26;1221
285003921;1;4;2015-05-14;6265.0;1505;1222
10002337;1;2;2010-08-03;6265.0;913;1223
10002337;1;2;2015-03-12;6265.0;154;1223
10002356;1;2;2010-11-04;6265.0;1539;1224
270353288;15;0;1900-01-01;168.0;7;1225
270353288;15;1;2020-12-15;168.0;1043;1225
270282793;15;4;2018-11-22;168.0;949;1226
270485517;15;4;2013-01-10;168.0;1540;1227
270485517;15;4;2019-10-22;168.0;1541;1227
270408108;15;0;1900-01-01;168.0;7;1228
270408108;15;4;2013-05-03;168.0;1542;1228
270408108;15;4;2013-05-08;168.0;1543;1228
270408108;15;4;2017-06-30;168.0;10;1228
270408108;15;4;2017-08-09;168.0;919;1228
270408108;15;4;2017-04-06;168.0;210;1228
270408108;15;4;2018-01-24;168.0;1313;1228
280071856;15;4;2019-04-26;168.0;634;1229
280071856;15;1;2020-12-03;168.0;1544;1229
280071856;15;1;2020-11-17;168.0;1545;1229
270449399;15;4;2012-08-22;168.0;1546;1230
270449399;15;4;2015-10-30;168.0;1547;1230
270449399;15;4;2019-10-17;168.0;445;1230
270167482;15;4;2012-12-11;168.0;1548;1231
60002521;6;2;2015-02-05;2440.0;1479;1232
60002521;6;4;2015-01-30;2440.0;196;1232
60002521;6;4;2017-07-05;2440.0;433;1232
60002521;6;4;2018-04-12;2440.0;226;1232
10002882;1;1;2017-04-26;6265.0;1549;1233
270528599;1;2;1900-01-01;6265.0;7;1234
270051466;1;4;2018-11-14;6265.0;273;1235
270037687;1;2;2015-02-27;6265.0;1488;1236
270037687;1;1;2020-02-20;6265.0;1550;1236
50000844;5;2;2010-12-21;2092.0;823;1237
50000844;5;4;2014-03-04;2092.0;238;1237
50000844;5;1;2017-12-22;2092.0;1551;1237
270477534;5;1;2018-06-13;2092.0;694;1238
50001144;5;4;1900-01-01;2092.0;7;1239
50001144;5;4;2015-06-18;2092.0;1552;1239
50001144;5;4;2018-03-26;2092.0;27;1239
50001144;5;4;2019-03-05;2092.0;96;1239
40003061;4;4;2019-08-06;542.0;892;1240
40003061;4;1;2019-11-05;542.0;1553;1240
270242372;4;4;2010-02-12;542.0;1554;1241
270242372;4;2;2014-09-09;542.0;796;1241
270242372;4;1;2014-08-21;542.0;1555;1241
270242372;4;2;2018-09-28;542.0;1194;1241
270242372;4;4;2019-04-04;542.0;1123;1241
270242372;4;1;2019-09-26;542.0;1556;1241
270070458;4;2;2000-10-30;542.0;1557;1242
270070458;4;4;2014-09-18;542.0;105;1242
270070458;4;1;2017-05-19;542.0;86;1242
270070458;4;4;2018-09-26;542.0;1269;1242
280044177;9;1;2014-04-30;686.0;1558;1243
280044177;9;1;2021-04-13;686.0;1559;1243
10001786;1;2;2002-02-01;6265.0;1560;1244
10001786;1;2;2013-05-21;6265.0;263;1244
10001786;1;3;2014-11-24;6265.0;1172;1244
10001786;1;4;2016-02-03;6265.0;620;1244
10001786;1;1;2018-12-05;6265.0;704;1244
10001786;1;2;2019-03-22;6265.0;1561;1244
270272481;4;2;2013-03-27;542.0;149;1245
270272481;4;4;2016-06-28;542.0;1091;1245
270191013;17;4;2012-01-20;1586.0;1562;1246
270191013;17;4;2012-05-10;1586.0;1297;1246
270191013;17;4;2017-06-30;1586.0;10;1246
270191013;17;4;2018-05-28;1586.0;31;1246
270278754;6;3;2002-06-27;2440.0;1563;1247
280009323;1;3;2003-09-04;6265.0;1564;1248
280009323;1;1;2019-10-02;6265.0;1565;1248
270147649;1;2;2004-03-11;6265.0;1566;1249
270147649;1;1;2020-02-04;6265.0;1567;1249
280032062;6;4;2015-03-18;2440.0;1568;1250
280032062;6;1;2018-01-23;2440.0;1569;1250
280032062;6;1;2020-09-28;2440.0;644;1250
280055514;11;4;2014-03-11;430.0;407;1251
280055514;11;4;2017-09-28;430.0;349;1251
280055514;11;4;2019-09-24;430.0;1570;1251
280055514;11;1;2020-04-13;430.0;123;1251
90000853;9;4;2012-12-04;686.0;1571;1252
90000853;9;2;2014-06-02;686.0;1572;1252
90000853;9;4;2015-01-28;686.0;1573;1252
90000853;9;4;2015-04-21;686.0;496;1252
90000853;9;4;2017-03-02;686.0;408;1252
90000853;9;4;2018-10-31;686.0;758;1252
90000837;9;4;2009-05-29;686.0;1574;1253
90000837;9;4;1900-01-01;686.0;7;1253
90000837;9;1;2014-06-12;686.0;66;1253
90000837;9;4;2014-06-23;686.0;803;1253
270415052;15;4;2015-12-16;168.0;1127;1254
270312304;15;0;1900-01-01;168.0;7;1255
270243014;15;4;2018-04-06;168.0;297;1256
270243014;15;1;2020-11-12;168.0;1575;1256
270544504;15;2;2011-03-10;168.0;1576;1257
270544504;15;4;2018-05-28;168.0;31;1257
270544504;15;4;2018-11-12;168.0;102;1257
270544504;15;1;2019-10-29;168.0;190;1257
150001167;15;0;1900-01-01;168.0;7;1258
280073500;15;4;2012-06-15;168.0;1577;1259
280073500;15;4;2015-12-02;168.0;368;1259
270532541;15;0;1900-01-01;168.0;7;1260
270532541;15;4;2013-05-06;168.0;538;1260
270532541;15;4;2018-09-13;168.0;1524;1260
270532541;15;4;2019-04-26;168.0;634;1260
280073086;15;4;2015-04-22;168.0;1578;1261
150001862;15;4;2011-06-06;168.0;581;1262
150001862;15;4;2015-10-28;168.0;1579;1262
150001862;15;4;2019-05-09;168.0;278;1262
270219443;19;4;2015-01-07;0.0;1580;1263
270219443;19;4;2015-03-26;0.0;1113;1263
270219443;19;1;2015-02-10;0.0;35;1263
270219443;19;1;2017-07-14;0.0;593;1263
270439967;6;4;2013-06-03;2440.0;928;1264
270498059;1;4;2013-04-16;6265.0;366;1265
270349176;18;2;2002-09-23;684.0;1581;1266
270349176;18;4;2017-06-30;684.0;10;1266
40002744;4;4;2010-12-14;542.0;1582;1267
40002744;4;4;2013-03-08;542.0;1427;1267
40002744;4;4;2019-03-08;542.0;1583;1267
60002766;6;4;1900-01-01;2440.0;7;1268
60002766;6;2;2013-09-13;2440.0;1584;1268
60002766;6;1;2017-07-14;2440.0;593;1268
60002766;6;4;2016-02-02;2440.0;1585;1268
150000883;15;0;1900-01-01;168.0;7;1269
285015255;8;4;2014-07-15;1777.0;326;1270
285015255;8;4;2016-05-25;1777.0;886;1270
285015255;8;1;2018-08-17;1777.0;1257;1270
285015255;8;4;2018-11-07;1777.0;288;1270
270545008;1;2;2014-03-07;6265.0;612;1271
270545008;1;3;2014-12-12;6265.0;1169;1271
270545008;1;4;2015-07-30;6265.0;1586;1271
270545008;1;1;2016-09-30;6265.0;1057;1271
270224383;1;1;2014-11-03;6265.0;1587;1272
270224383;1;1;2015-05-22;6265.0;1349;1272
270224383;1;1;2017-03-12;6265.0;1588;1272
270224383;1;4;2016-04-29;6265.0;173;1272
270224383;1;1;2018-03-12;6265.0;1589;1272
270224383;1;2;2018-06-18;6265.0;1590;1272
270224383;1;1;2020-06-09;6265.0;1591;1272
270224383;1;1;2021-03-12;6265.0;1291;1272
270224383;1;3;1900-01-01;6265.0;7;1272
270033527;17;4;2011-09-19;1586.0;1592;1273
270033527;17;4;2013-07-02;1586.0;1593;1273
270033527;17;4;2014-08-22;1586.0;1594;1273
270033527;17;4;2015-01-28;1586.0;1573;1273
270033527;17;4;2015-07-02;1586.0;721;1273
270033527;17;4;2017-02-02;1586.0;88;1273
270033527;17;4;2017-08-08;1586.0;1595;1273
270033527;17;4;2017-06-09;1586.0;746;1273
120000435;12;3;2003-06-26;508.0;1596;1274
120000435;12;1;2015-04-29;508.0;1597;1274
120000435;12;4;2019-05-21;508.0;723;1274
270287281;12;2;2009-05-26;508.0;525;1275
270287281;12;4;2013-04-24;508.0;476;1275
270287281;12;4;2017-05-30;508.0;555;1275
270287281;12;4;2018-10-30;508.0;156;1275
30001415;3;4;2009-12-15;1424.0;1598;1276
30001415;3;4;2011-11-30;1424.0;1599;1276
30001415;3;4;2017-03-08;1424.0;1600;1276
30001415;3;1;2019-11-21;1424.0;1032;1276
270322568;3;4;2007-10-08;1424.0;1601;1277
280018283;2;1;2015-10-23;746.0;969;1278
280018283;2;4;2019-01-29;746.0;1602;1278
270322020;3;4;2010-08-04;1424.0;1433;1279
270322020;3;4;2015-10-01;1424.0;1603;1279
270322020;3;4;2018-03-26;1424.0;27;1279
270089855;5;4;2017-06-05;2092.0;1064;1280
280022554;5;4;2010-09-30;2092.0;815;1281
280022554;5;1;2014-11-05;2092.0;604;1281
280022554;5;4;2015-04-17;2092.0;1224;1281
280022554;5;4;2016-02-25;2092.0;250;1281
280022554;5;4;2018-10-25;2092.0;580;1281
285007188;5;1;2018-04-06;2092.0;297;1282
285007188;5;4;2014-10-09;2092.0;331;1282
285007188;5;1;2021-01-27;2092.0;1604;1282
270398176;5;2;2005-11-21;2092.0;1605;1283
270398176;5;2;2014-06-30;2092.0;1439;1283
270398176;5;2;2013-06-03;2092.0;928;1283
270398176;5;4;2019-05-16;2092.0;1606;1283
50001539;5;4;2015-01-29;2092.0;1607;1284
50001539;5;1;2017-02-01;2092.0;1372;1284
50001539;5;4;2018-10-30;2092.0;156;1284
200001286;20;4;2013-11-06;352.0;820;1285
200001286;20;4;2016-07-13;352.0;1136;1285
200001286;20;4;2017-08-30;352.0;1608;1285
270538787;11;4;2018-04-12;430.0;226;1286
270486171;4;4;2018-10-26;542.0;159;1287
270486171;4;2;2020-09-16;542.0;1609;1287
270486171;4;2;2020-09-16;542.0;1609;1287
270486171;4;3;2020-11-05;542.0;1610;1287
280055778;11;4;1900-01-01;430.0;7;1288
270349936;5;4;2010-11-15;2092.0;1611;1289
270349936;5;4;2019-07-12;2092.0;1612;1289
270349936;5;1;2019-09-12;2092.0;1303;1289
270309538;5;4;1900-01-01;2092.0;7;1290
270309538;5;4;2014-10-07;2092.0;1613;1290
285007253;5;4;2015-04-08;2092.0;1614;1291
285033039;18;2;2015-03-23;684.0;1470;1292
285033039;18;4;2016-04-29;684.0;173;1292
30001424;3;4;2011-03-30;1424.0;1615;1293
30001424;3;1;2016-02-24;1424.0;1616;1293
30001424;3;4;2016-02-02;1424.0;1585;1293
30001424;3;1;2018-09-27;1424.0;702;1293
30001424;3;4;2019-05-08;1424.0;911;1293
280063979;14;2;2013-05-08;964.0;1543;1294
280063979;14;4;2014-11-27;964.0;109;1294
280072827;15;0;1900-01-01;168.0;7;1295
280072827;15;4;2015-02-12;168.0;155;1295
280072827;15;1;2017-01-02;168.0;1266;1295
270036901;15;1;2019-04-29;168.0;1617;1296
270036901;15;4;2018-04-25;168.0;738;1296
270036901;15;4;2019-09-24;168.0;1570;1296
270545141;15;4;2012-11-26;168.0;1618;1297
270545141;15;1;2015-12-01;168.0;346;1297
270545141;15;4;2017-03-24;168.0;876;1297
270545141;15;4;2018-08-30;168.0;43;1297
270545141;15;4;2018-11-29;168.0;943;1297
270545141;15;4;2019-10-14;168.0;1619;1297
270176052;15;0;1900-01-01;168.0;7;1298
270547577;15;1;2019-10-28;168.0;1620;1299
285047080;15;4;2014-11-19;168.0;757;1300
285047080;15;4;2017-09-18;168.0;296;1300
280016044;1;2;2010-08-02;6265.0;1065;1301
280016044;1;1;2015-01-22;6265.0;1621;1301
280016044;1;4;2016-05-04;6265.0;962;1301
280016044;1;4;2018-06-19;6265.0;221;1301
270193503;1;4;2010-07-01;6265.0;339;1302
270193503;1;2;2016-07-21;6265.0;1622;1302
270193503;1;2;2017-06-04;6265.0;1623;1302
270193503;1;2;2018-06-28;6265.0;212;1302
270193503;1;3;2018-09-14;6265.0;160;1302
10001841;1;3;2005-11-14;6265.0;1624;1303
10001841;1;2;2011-03-01;6265.0;1625;1303
270047332;1;4;2012-10-05;6265.0;1626;1304
270047332;1;1;2015-04-01;6265.0;1036;1304
270047332;1;1;2019-03-06;6265.0;1378;1304
270047332;1;4;2019-05-09;6265.0;278;1304
270438113;1;4;2018-12-07;6265.0;137;1305
280008167;1;2;2013-08-02;6265.0;1627;1306
280008167;1;3;2013-12-27;6265.0;1628;1306
280008167;1;4;2018-01-24;6265.0;1313;1306
280008167;1;1;2016-02-19;6265.0;192;1306
280008167;1;1;2016-12-15;6265.0;1629;1306
280008167;1;4;2018-03-07;6265.0;127;1306
280010893;1;4;2012-12-19;6265.0;93;1307
10002400;1;4;2010-01-22;6265.0;652;1308
280009350;1;1;2019-03-06;6265.0;1378;1309
280009350;1;4;2017-09-08;6265.0;678;1309
270193028;1;4;2014-04-02;6265.0;851;1310
270193028;1;4;2016-05-05;6265.0;1630;1310
270193028;1;4;2018-06-11;6265.0;117;1310
285002983;1;2;2012-10-11;6265.0;1280;1311
270437583;15;0;1900-01-01;168.0;7;1312
150000894;15;1;2018-09-14;168.0;160;1313
280072760;15;4;2011-07-27;168.0;1631;1314
270173254;15;4;2015-02-20;168.0;13;1315
270173247;15;4;2017-07-28;168.0;1632;1316
285046336;15;4;2015-04-27;168.0;982;1317
270363410;19;3;1900-01-01;0.0;7;1318
270520861;6;3;2004-03-16;2440.0;1633;1319
270520861;6;3;2013-04-23;2440.0;698;1319
270520861;6;4;2018-06-11;2440.0;117;1319
60000799;6;3;2005-09-26;2440.0;1634;1320
60000799;6;4;2014-06-25;2440.0;1635;1320
60000799;6;1;2016-06-21;2440.0;5;1320
280071775;15;4;2011-11-10;168.0;1636;1321
280071775;15;4;2014-03-26;168.0;512;1321
280071775;15;4;2015-12-22;168.0;1282;1321
285037743;13;4;2015-03-12;1162.0;154;1322
270532624;1;2;2010-12-03;6265.0;878;1323
270532624;1;2;2021-04-08;6265.0;1425;1323
10000876;1;2;2004-09-25;6265.0;877;1324
10000876;1;1;2014-07-21;6265.0;1637;1324
10000876;1;1;2014-09-24;6265.0;1638;1324
10000876;1;4;2018-03-26;6265.0;27;1324
10000876;1;1;2018-08-07;6265.0;1639;1324
270379556;1;4;2008-06-09;6265.0;1640;1325
270379556;1;4;2011-02-10;6265.0;1641;1325
270536164;12;4;2018-11-15;508.0;1642;1326
270527385;12;4;2011-04-25;508.0;1643;1327
270527385;12;4;2014-03-21;508.0;603;1327
270527385;12;4;2014-05-20;508.0;1146;1327
270527385;12;4;2014-07-17;508.0;119;1327
270527385;12;4;2015-11-27;508.0;1027;1327
270527385;12;4;2019-04-25;508.0;17;1327
285014875;8;4;2017-06-30;1777.0;10;1328
280031236;6;3;2002-05-23;2440.0;1644;1329
280031236;6;4;2014-09-30;2440.0;1645;1329
280031236;6;1;2015-04-30;2440.0;1308;1329
280031236;6;1;2018-02-05;2440.0;564;1329
170000797;17;4;2007-11-20;1586.0;1646;1330
170000797;17;4;2012-09-21;1586.0;237;1330
170000797;17;4;2018-07-31;1586.0;902;1330
270549229;2;2;2012-08-27;746.0;1647;1331
270549229;2;2;2014-06-21;746.0;1648;1331
270549229;2;1;2018-10-05;746.0;462;1331
270549229;2;4;2019-05-23;746.0;1085;1331
280066914;20;0;1900-01-01;352.0;7;1332
280066914;20;2;2014-03-27;352.0;693;1332
270082655;4;4;2014-05-07;542.0;132;1333
270479134;3;3;2009-12-18;1424.0;1649;1334
270064998;3;4;2011-08-04;1424.0;218;1335
270064998;3;2;2012-02-14;1424.0;1650;1335
30000874;3;4;2014-02-28;1424.0;467;1336
30000874;3;4;2015-02-05;1424.0;1479;1336
30000874;3;1;2017-03-22;1424.0;1230;1336
30000874;3;4;2018-11-26;1424.0;67;1336
30000874;3;1;2019-09-19;1424.0;783;1336
270400740;3;4;2017-08-03;1424.0;1651;1337
285027962;14;2;2013-06-18;964.0;1300;1338
280010749;1;4;2012-04-30;6265.0;1251;1339
280010749;1;1;2015-03-13;6265.0;1652;1339
10002508;1;2;2009-12-09;6265.0;1653;1340
10002508;1;2;2015-03-20;6265.0;61;1340
10002508;1;3;2015-10-06;6265.0;69;1340
